gene,rna_log2fc,prot_log2fc,residual,studentized_residual,mean_sham,mean_ir
MRPL23,0.382075562172633,-0.03175483224885056,-0.036474486966190184,-0.09647020685288508,16.898251119548316,16.866496287299466
GPX4,0.24693757760991,0.021516409667952985,0.03626933241195899,0.09592760011788591,18.238362789649972,18.259879199317925
GNA11,-0.0368093264619248,-0.09175458682619109,-0.03611542778944755,-0.09552054269215551,15.734548262138375,15.642793675312184
ABCD1,-0.686860338940252,-0.11319751897178065,0.036110113331524085,0.09550648665195233,15.983952397273193,15.870754878301412
RPL23A,1.0301973443613,0.062073047581112206,-0.036037089826136584,-0.09531334911237885,18.658054764153032,18.720127811734145
RNF14,-0.149444840820657,-0.03584704856501908,0.036022216206584814,0.09527401035057144,14.363905744152314,14.328058695587295
YWHAB,0.225144174247247,-0.05378024227341882,-0.03588702010509488,-0.09491643449519267,18.272643545316424,18.218863303043005
TMEM186,-0.193311045118908,-0.11398766210517053,-0.035797538961312006,-0.09467976867291068,15.475765519637394,15.361777857532223
SCO1,-0.348761073181169,-0.13604178501243247,-0.03545224010269901,-0.09376649873857719,16.086411383554818,15.950369598542386
OBSCN,0.331754243358935,-0.03749694045535534,-0.034965593304289874,-0.09247938214800414,18.892225995962658,18.854729055507303
ERH,0.448574463286879,0.04923237803696523,0.03493062834291312,0.09238690443722111,17.209245753275965,17.25847813131293
ACSF3,-0.103896773329238,-0.030475615391427624,0.03483044455430001,0.09212193153109714,16.539349711530942,16.508874096139515
NAPA,0.0878176386582148,-0.002982864978264388,0.03469829179932929,0.0917724049258286,16.54468882777022,16.541705962791955
HSPB6,0.356072524361414,0.03557135838353176,0.034598586303577074,0.09150869704123239,20.818113041308408,20.85368439969194
MYBPC3,-0.0990984110556233,-0.09920866837437714,-0.034594023809476016,-0.09149662984615156,22.74634842414024,22.647139755765863
SRSF7,0.638631643335675,0.0071280754345224295,-0.03455978019088872,-0.09140605999189783,18.19152553295851,18.198653608393034
TIMM23,0.399306363237956,-0.027325001760218015,-0.03452751212729398,-0.09132071522001352,18.03828337226309,18.010958370502873
ABCC1,0.627773188814384,0.07462897642313493,0.03450575932226978,0.09126318192003152,14.635805339076766,14.710434315499901
CHCHD4,0.60969121811655,0.07191903833011182,0.0344013253456998,0.09098696782738332,17.77573536868729,17.8476544070174
PHLDB1,0.370778218722469,-0.031283234624485345,-0.03437500954065302,-0.09091736599422481,14.841829270367752,14.810546035743267
RBBP7,-0.18604556670358,-0.04297067443522451,0.0341725366084277,0.09038185179571141,14.746092671430693,14.703121996995469
SRPK2,0.620822092455364,0.004973194005586379,-0.03414841157406011,-0.09031804426202542,15.518185809913604,15.52315900391919
ANXA11,0.620923110578328,0.005032839253843235,-0.03410332243473725,-0.09019878943600616,17.816878188425203,17.821911027679047
UQCRH,0.138340262799224,0.003520107195416955,0.0339212552077502,0.08971724563623037,21.87513978242188,21.878659889617296
MRPL14,0.649596674471118,0.0771481110470944,0.03388025984278013,0.08960881830338431,15.380866299906385,15.45801441095348
RPS3,0.638982920337596,0.07524330068683227,0.0335048281408534,0.0886158509731632,18.71868047797402,18.79392377866085
TCP1,0.062939177424549,-0.008016160490985413,0.033249834147400764,0.08794142549550203,18.365802797763976,18.35778663727299
MRPL10,-0.232647289547877,-0.05080420407365871,0.033054037247040036,0.08742356852066749,15.773389286216643,15.722585082142984
RPS14,0.407793990390868,0.041378649116722954,0.03295312230661732,0.08715666181444981,18.11572759626044,18.157106245377165
PSMD12,0.093379393003181,-0.06959443209358085,-0.03271469094057096,-0.08652604230158237,17.289220624230413,17.219626192136833
ETHE1,0.0836322895094096,-0.005582338791125352,0.032701901832705944,0.08649221679822859,18.25472028510759,18.249137946316466
ECI2,-0.026650850755338,-0.021533102521040348,0.03264228076289923,0.08633452693291602,19.447279771684766,19.425746669163725
PSMD4,0.544891872297864,-0.004342223626778718,-0.03252273741451907,-0.08601835054483382,17.476263451471112,17.471921227844334
CSNK1A1,0.253449212489999,-0.04628181911349927,-0.03246718411303795,-0.08587141939018286,16.047016165504136,16.000734346390637
SPG7,0.263311799096227,0.020041149757725307,0.03243464485973072,0.08578535735728034,15.765023459673769,15.785064609431494
SLC2A4,-0.354572564011674,-0.06914214822122844,0.03228479785094712,0.08538903178463994,17.660600145142002,17.591457996920774
STX12,0.155482064751745,-0.06019233057111961,-0.032261213967258215,-0.08532665552311851,16.953919115259133,16.893726784688013
HNRNPU,0.286642788609285,0.022924658454762437,0.031956297140062165,0.0845201907352849,18.507698927947214,18.530623586401976
BAG6,0.391259047212259,0.03798976691091305,0.03194682677994328,0.08449514288195972,15.754472942391535,15.792462709302448
MAPK1,-0.231919090049705,-0.052109751250998926,0.031643560865809814,0.08369304454141271,16.290576972112778,16.23846722086178
RPLP0,0.386636495456114,-0.02613306493049805,-0.03150992292747806,-0.08333958982205758,18.73382071213648,18.707687647205983
GLRX5,0.471152312687142,-0.013944116997056,-0.031499200110130354,-0.08331122938456773,19.507941131008593,19.493997014011537
RILPL1,-0.136644442497195,-0.038568319828598874,0.03145648390049183,0.08319825064456188,14.09606545980409,14.05749713997549
MYPN,0.766207930521014,0.0289717929134774,-0.031099044687622104,-0.08225287107459459,16.698183888895205,16.727155681808682
NEBL,-1.18138136853353,-0.1897416731178332,0.03082348967313403,0.08152406440839925,20.262625385514035,20.0728837123962
DYNC1H1,0.120582257886213,-0.06375310837884385,-0.030793137787156047,-0.08144378767355756,17.955606570607557,17.891853462228713
APOO,-0.226305301073428,-0.11361402193938375,-0.030669623327137935,-0.08111710821900307,20.39001109728508,20.276397075345695
HNRNPA3,-0.036498409554505,-0.025046313486974725,0.030548044278065935,0.08079554767111038,18.866156991058457,18.841110677571482
SLC25A15,-0.56093091787197,-0.1614865099669487,-0.03032455605561657,-0.08020445080197941,15.076203226005939,14.91471671603899
ENDOG,0.443164329781229,-0.016752900197026577,-0.030275081925004027,-0.08007359825240187,18.369761013647324,18.353008113450297
ACO2,0.203434215021181,0.009058774867348518,0.030080272657660966,0.07955835343662518,23.646266585814676,23.655325360682024
RFK,-0.137713195749996,-0.10022800333529602,-0.030049198637716906,-0.0794761667526964,15.352007193894122,15.251779190558826
DNAJC30,-0.398133765756018,-0.07781855576087615,0.029885299634912543,0.07904267550940149,15.59017981361543,15.512361257854554
GRSF1,-0.53956649462479,-0.15788358348862275,-0.02980011552588485,-0.07881737477724594,15.698898598896312,15.54101501540769
NFKB1,0.277676075385325,-0.03982890472826739,-0.029505216154905353,-0.07803740483975105,17.57251088095231,17.532681976224044
LSM12,0.433153568464746,0.04155336266769183,0.02947367193003827,0.07795397452582332,15.341089928040327,15.38264329070802
EIF1AX,-0.0429313359013465,-0.08599453618293751,-0.02947323210448738,-0.07795281124525648,16.10623187149616,16.020237335313222
DNM2,0.187196483933204,0.006056178372475074,0.029417436352568768,0.0778052388411788,16.42150450053511,16.427560678907586
MYZAP,-0.0944984891007119,-0.09332552058280008,-0.02937369733252039,-0.07768955490255286,16.00089985468722,15.90757433410442
COX6A1,0.308473383936332,0.023484153760239934,0.029370133881008474,0.07768013004334146,20.160462659666152,20.18394681342639
RAB8A,0.16612414148982,-0.05561811077208567,-0.02922045394492804,-0.07728424635596318,15.646336828609732,15.590718717837646
NDUFS6,0.801386478980362,0.03591974159776967,-0.02922011499209838,-0.07728334987043836,21.58080748673453,21.616727228332298
RPS24,0.25127532873388,-0.043214640861663156,-0.029086762179420113,-0.07693064927082714,17.498069900517184,17.45485525965552
MATR3,-0.20154536166767,-0.05053212052602518,0.028844518513832865,0.076289946728536,17.030130156730518,16.979598036204493
CDC42,0.0930341735084109,-0.008098047397592012,0.028831437825338924,0.07625535003287971,18.295947533489283,18.28784948609169
ATP1B1,0.270572084210032,-0.04007596358026433,-0.02872863225469443,-0.07598344285910928,20.780757782461084,20.74068181888082
LAP3,0.309644242608068,-0.034274924958854314,-0.028557658588371768,-0.075531240063993,18.22671368622627,18.192438761267415
IDH2,0.148665612035623,-0.05744847077362536,-0.02853514399432156,-0.07547169193252112,23.4391634851782,23.381715014404573
NDUFA12,0.520310139371956,0.05315188714707375,0.02851345444099762,0.0754143259249431,20.995463156945245,21.04861504409232
MRPS7,0.419535775470442,-0.01838785920413244,-0.028505307203060853,-0.075392777555263,16.76392344978864,16.745535590584506
MRPS28,0.550715998901352,0.0005564285320360796,-0.02846330715765935,-0.07528169297519832,15.58956215171311,15.590118580245147
NSF,0.186001868867453,0.004712155689942321,0.028245550574989852,0.07470575553725228,15.89218882949563,15.896900985185573
MYH6,0.165837071265274,0.0017545256021946898,0.028193547536301385,0.07456821435938993,25.340120680017396,25.34187520561959
CLPTM1,0.0883997358480565,-0.0656264250795715,-0.028029145034755072,-0.07413339142833661,15.39046890128562,15.32484247620605
CKAP5,-0.818482007878121,-0.19618583121329358,-0.027912301554943952,-0.07382435583649298,15.051036673384113,14.85485084217082
EPS15L1,-0.0178530168146401,-0.08066753909862356,-0.027759871205413233,-0.0734211976683324,16.160716844735486,16.080049305636862
UBXN4,0.592578058548232,0.06274611701445387,0.027694308241805285,0.07324779227768195,15.777631403838855,15.840377520853309
FKBP8,0.359107076563317,0.0290777683780874,0.027667735427303122,0.07317751068841483,14.46699647931658,14.496074247694667
KANK3,0.193852415168442,-0.050023733227430256,-0.027621555234913303,-0.07305537017094897,14.402931514358935,14.352907781131504
COX6C,-0.196420725944256,-0.1059930520923622,-0.02735484249118683,-0.07234995014457703,22.107926297294046,22.001933245201684
SPTBN1,-0.007183249786011,-0.02446940531210373,0.026900812798709865,0.0711491014968303,19.035496512091854,19.01102710677975
ARHGEF7,0.159125220761829,-0.0005793342556845715,0.026826825298982407,0.07095341431938346,14.596499225809419,14.595919891553734
MRPL22,0.229078440557678,0.009482973953382157,0.026809291814739226,0.07090704056631712,16.424660872537117,16.4341438464905
ADH1,1.22473154378907,0.1528735155022325,0.026732160377067327,0.07070303808770882,17.072962205593516,17.22583572109575
COX7A2L,-0.028285350795311,-0.027785648221037462,0.026625256768675186,0.07042029214464815,18.09064651344822,18.062860865227183
GCDH,0.168407889123122,0.0005341756697028188,0.026602758085727752,0.07036078609594434,17.892176938162724,17.892711113832426
HNRNPC,0.157002954031863,-0.0011666480084215891,0.026545317522460154,0.07020886338280768,17.186159698709048,17.184993050700626
AIP,0.124235215869723,-0.005891153548637007,0.02654244758795564,0.07020127278460239,15.03262816634504,15.026737012796403
NME1,0.690127752432369,0.022576845977063442,-0.026531291788768827,-0.07017176716726063,17.59473888147325,17.617315727450315
HGS,0.312362147367246,0.021088073390664874,0.026413705897974857,0.06986076799629519,19.198155537300597,19.21924361069126
RPL27A,0.352618791133717,0.02683589296264799,0.02636078323887517,0.06972079454374783,18.17038484193797,18.19722073490062
RPL10,0.248294292067582,0.0115348487622704,0.026092277045888887,0.06901063108064887,17.440258751178458,17.45179359994073
DLG1,-0.266501851718906,-0.11468831887758135,-0.025951837094525212,-0.06863918593404486,14.801134279821659,14.686445960944077
CISD1,0.0262121548260065,-0.02078897957947845,0.025769159934301893,0.06815602894131247,21.036658648234162,21.015869668654684
AMACR,-0.568060141600439,-0.10651662234729997,0.025672610176637495,0.06790066756770043,16.786482150438417,16.679965528091117
MLYCD,-0.122398594229396,-0.04235088329961911,0.025621178672260173,0.06776463802270273,17.982440984912362,17.940090101612743
DBNL,0.322210728839236,-0.029344621854447084,-0.02543811118929161,-0.06728044867779476,15.583728239190199,15.554383617335752
NUDCD2,0.489372235796028,0.04546933664218855,0.02528887129313101,0.06688572883796091,15.775456573519408,15.820925910161597
VDAC1,0.0799856737835106,-0.01359490481197767,0.025214791385459366,0.06668979725369077,22.46930424900819,22.45570934419621
RPL13A,0.713975666391752,0.02748015616331756,-0.02506432374842006,-0.0662918302011781,17.370964040113194,17.39844419627651
APLP2,-0.460819526282466,-0.14164474417447437,-0.024908244614837968,-0.06587902148049506,13.573627101370768,13.431982357196294
GOLGA3,0.228125885769069,-0.04234619212692081,-0.02488261680262774,-0.06581123929763942,13.85186865338869,13.80952246126177
AP2B1,0.0570746170719828,-0.01730234918493423,0.024808693617457078,0.06561572222371188,16.817371766081322,16.800069416896388
LXN,0.0250257040727265,-0.07151262319922935,-0.024783523209221142,-0.06554914981403431,14.328609824996244,14.257097201797015
HNRNPH1,0.252002886789583,-0.038683416085763866,-0.024660374179377338,-0.06522343687408874,18.566863938346447,18.528180522260683
BANF1,0.561970654977364,0.0061216011683242755,-0.024519863326563057,-0.06485180420250014,16.235208042978147,16.24132964414647
GOT2,0.0641272339144938,-0.016702894575740146,0.024391908209343185,0.06451337979539257,23.538901733986517,23.522198839410777
TJP1,-0.295939976869423,-0.11732875409664878,-0.02435041408131919,-0.06440363330005829,15.670453645794105,15.553124891697456
SLC25A5,0.378923806151542,-0.0199142614324046,-0.024179766907704348,-0.06395229403508812,22.22466536690472,22.204751105472315
GLS,0.0770415258711674,-0.01512730673292495,0.02410662361648845,0.06375883967779891,16.871686149747735,16.85655884301481
CCT3,0.525714397410769,0.0013219403880455616,-0.02409521366438186,-0.06372866185950841,18.27164255846107,18.272964498849117
HNRNPA1,1.04223637141553,0.1239215667221032,0.024076677330567384,0.06367963570160703,19.025657948591057,19.14957951531316
SAMM50,0.46951486911749,-0.00671805918651458,-0.02403719644874762,-0.06357521397692541,20.09118732395797,20.084469264771457
PPM1F,0.0854639710462708,-0.06184267601403448,-0.023822369773466773,-0.06300702575755247,15.656092269597137,15.594249593583102
RAB14,-0.373253902225022,-0.12720507182879714,-0.023086256356481344,-0.061060102866776975,18.334133503268983,18.206928431440186
COX7A2,0.0940919364954692,-0.01373492554998279,0.023042142336195004,0.06094342710198608,19.26163403232677,19.24789910677679
FBXO40,0.0340517338583125,-0.0682170211636226,-0.022788518224376678,-0.060272624780553216,15.99173914044878,15.923522119285158
FBL,1.27714934370453,0.1564373864705928,0.022742939056017597,0.060152073892370504,16.216860563502323,16.373297949972915
RAB11B,0.04731862293952,-0.020992500767107458,0.02252432259410697,0.05957386218725418,18.32538080115439,18.304388300387284
COPA,0.0043283723411727,-0.0722165403220032,-0.02250507829152231,-0.05952296354534038,15.95184767579273,15.879631135470726
HNRNPAB,1.32643344067011,0.11833939295663498,-0.022456598845183084,-0.05939474180446178,17.757973489860344,17.87631288281698
STAT1,-1.15164316839683,-0.23862359351088536,-0.022343527967717547,-0.059095684248196535,15.283347546162174,15.044723952651289
UQCRB,0.063872831310933,-0.018909267369934923,0.022222193312779748,0.05877477009055196,21.99905578523084,21.980146517860906
UQCR10,0.115492243878736,-0.011713855344055446,0.02197955590357116,0.058133026148319195,22.51053709899792,22.498823243653863
NDUFA7,0.169749341728433,-0.004229516161782243,0.02164577093574163,0.05725020893636646,20.839944927715006,20.835715411553224
PSPC1,0.117803923538296,-0.011889616552247517,0.021470695445880462,0.05678715735904249,15.64612764075227,15.634238024200023
ITGA6,-0.23350313349123,-0.10544632813538612,-0.021464764807661074,-0.05677147160323393,20.813547199241327,20.70810087110594
AIMP1,-0.04124559874298,-0.0776504701327454,-0.02137207072319333,-0.0565263079766439,17.347111905930344,17.2694614357976
